s,liq_amount,S,q,funding_rate,time
ETCUSDT,30294.10713,SELL,34,0.01,2023-01-07 04:05:33.938594+05:30
SANDUSDT,56882.58407,SELL,10,0.01,2023-01-07 04:05:44.489422+05:30
SANDUSDT,39482.49545,BUY,2,0.01,2023-01-07 04:07:12.764690+05:30
GALABUSD,31064.3226055,BUY,29,0.01,2023-01-07 04:10:42.429601+05:30
BTCUSDT,33825.427,BUY,10,0.0082,2023-01-07 04:12:09.296010+05:30
GALAUSDT,41997.610440000004,BUY,26,0.009,2023-01-07 04:12:17.180178+05:30
JASMYUSDT,30502.723953,SELL,35,0.0069,2023-01-07 04:12:17.715376+05:30
BTCUSDT,31078.887600000002,BUY,2,0.0082,2023-01-07 04:14:21.216121+05:30
FTMUSDT,30959.005372,SELL,31,0.0064,2023-01-07 04:14:42.559173+05:30
LTCUSDT,30198.91384,SELL,16,0.01,2023-01-07 04:14:54.552831+05:30
ETHUSDT,30773.980219999998,SELL,19,0.01,2023-01-07 04:14:56.737417+05:30
XRPUSDT,31637.50664,SELL,32,0.01,2023-01-07 04:16:48.417848+05:30
ETCUSDT,30159.192870000003,BUY,20,0.01,2023-01-07 04:17:13.875055+05:30
ETHUSDT,37068.47015,SELL,4,0.01,2023-01-07 04:18:15.655129+05:30
GALAUSDT,30505.84852,BUY,28,0.009,2023-01-07 04:18:16.666103+05:30
XMRUSDT,31030.39016,BUY,18,-0.0538,2023-01-07 04:19:54.146203+05:30
APEUSDT,30096.4578,SELL,21,-0.1127,2023-01-07 04:19:58.345772+05:30
ETCUSDT,34385.91027,BUY,15,0.01,2023-01-07 04:19:58.424468+05:30
BCHUSDT,36695.33928,SELL,25,-0.0004,2023-01-07 04:19:59.745315+05:30
AXSUSDT,30710.26401,SELL,43,0.0055,2023-01-07 04:20:00.477628+05:30
ETCBUSD,31833.3555019,BUY,21,0.0015,2023-01-07 04:20:00.593599+05:30
AUDIOUSDT,32563.4836,SELL,14,-0.0053,2023-01-07 04:20:01.551766+05:30
NEARUSDT,35615.6776,SELL,16,0.01,2023-01-07 04:20:03.007175+05:30
XRPUSDT,31107.46476,SELL,16,0.01,2023-01-07 04:20:26.605029+05:30
XRPUSDT,76559.43535999999,BUY,2,0.01,2023-01-07 04:20:35.000370+05:30
LDOUSDT,31826.224609,BUY,37,0.01,2023-01-07 04:21:02.693806+05:30
BTCUSDT,31352.316779999997,SELL,13,0.0082,2023-01-07 04:21:07.296684+05:30
BTCUSDT,41486.122449999995,BUY,4,0.0082,2023-01-07 04:21:36.575067+05:30
MANAUSDT,31424.9073,SELL,25,0.01,2023-01-07 04:25:29.166380+05:30
ADAUSDT,30190.9562,SELL,38,0.01,2023-01-07 04:27:06.692612+05:30
GALABUSD,30004.615303399998,BUY,32,0.01,2023-01-07 04:27:11.167357+05:30
GMTUSDT,64368.76677999999,SELL,17,-0.0048,2023-01-07 04:27:25.078479+05:30
ZILUSDT,30205.41953,SELL,19,0.0092,2023-01-07 04:37:25.470062+05:30
BTCUSDT,46038.59147,SELL,10,0.0082,2023-01-07 04:41:58.485849+05:30
ETHUSDT,30873.824289999997,BUY,11,0.01,2023-01-07 04:41:59.663478+05:30
BTCUSDT,32249.96708,BUY,2,0.0082,2023-01-07 04:42:00.639738+05:30
XRPUSDT,30130.92124,BUY,21,0.01,2023-01-07 04:42:01.361627+05:30
1INCHUSDT,30107.069399999997,SELL,28,0.01,2023-01-07 04:42:02.874986+05:30
OPUSDT,33579.44001233,BUY,36,0.0082,2023-01-07 04:42:04.423603+05:30
ETHUSDT,63802.44322,BUY,4,0.01,2023-01-07 04:43:28.051338+05:30
BNBUSDT,66820.12276000001,SELL,21,-0.0286,2023-01-07 04:43:28.133185+05:30
NEARUSDT,66546.7638,BUY,16,0.01,2023-01-07 04:43:29.384502+05:30
LTCUSDT,65984.13384,SELL,7,0.01,2023-01-07 04:43:29.465071+05:30
GMTUSDT,69029.84927,BUY,15,-0.0048,2023-01-07 04:43:29.546775+05:30
SOLUSDT,114067.07269999999,SELL,27,-0.0876,2023-01-07 04:43:29.626348+05:30
ETCUSDT,39326.66257,BUY,17,0.01,2023-01-07 04:44:37.240962+05:30
NEARBUSD,31928.04348564,SELL,38,0.01,2023-01-07 04:44:59.387328+05:30
NEARUSDT,38295.310000000005,BUY,14,0.01,2023-01-07 04:49:14.375277+05:30
RLCUSDT,31496.36029,SELL,29,-0.0358,2023-01-07 04:50:00.220544+05:30
LTCUSDT,31569.28934,BUY,15,0.01,2023-01-07 04:54:02.607584+05:30
SUSHIUSDT,31229.228,SELL,47,0.01,2023-01-07 04:54:14.508355+05:30
ALPHAUSDT,30365.41285,BUY,35,0.01,2023-01-07 04:54:26.327044+05:30
ADAUSDT,31099.15306,BUY,18,0.01,2023-01-07 04:55:27.338016+05:30
GALAUSDT,32226.24165,SELL,32,0.009,2023-01-07 05:00:23.657633+05:30
ETCUSDT,32754.0274,SELL,20,0.01,2023-01-07 05:03:24.494879+05:30
UNIUSDT,30001.431500000002,SELL,43,0.0052,2023-01-07 05:36:02.517083+05:30
JASMYUSDT,31779.773582,SELL,34,0.0069,2023-01-07 05:41:59.541200+05:30
ETHUSDT,34463.36459,BUY,12,0.01,2023-01-07 05:46:24.716548+05:30
ARUSDT,34577.7648,SELL,59,0.01,2023-01-07 05:48:10.084481+05:30
JASMYUSDT,32258.698231000002,BUY,32,0.0069,2023-01-07 05:53:15.559563+05:30
OPUSDT,35121.91691139,BUY,25,0.0082,2023-01-07 05:58:41.262578+05:30
ETCUSDT,46053.2472,SELL,12,0.01,2023-01-07 06:01:03.972506+05:30
FTMUSDT,32414.875337999998,BUY,19,0.0064,2023-01-07 06:01:35.219265+05:30
REEFUSDT,33499.463162,SELL,63,0.01,2023-01-07 06:05:14.958838+05:30
SANDUSDT,33546.65915,SELL,35,0.01,2023-01-07 06:10:45.068542+05:30
C98USDT,32877.5271,SELL,46,0.01,2023-01-07 06:11:23.440967+05:30
MATICUSDT,32793.94372,SELL,27,0.01,2023-01-07 06:14:17.297863+05:30
SANDUSDT,129764.41668,BUY,4,0.01,2023-01-07 06:21:57.437705+05:30
FTMUSDT,35136.235536,BUY,15,0.0064,2023-01-07 06:22:27.038251+05:30
1000SHIBUSDT,71578.223842,SELL,16,0.01,2023-01-07 06:24:16.204467+05:30
FTMUSDT,163613.743504,BUY,7,0.0064,2023-01-07 06:24:39.447554+05:30
TRXUSDT,32110.70212,SELL,30,-0.2832,2023-01-07 06:24:43.101690+05:30
BTCUSDT,30715.61627,SELL,13,0.0082,2023-01-07 06:26:22.876126+05:30
SUSHIUSDT,33674.626000000004,BUY,40,0.01,2023-01-07 06:26:24.291094+05:30
ETHUSDT,30075.01078,SELL,5,0.01,2023-01-07 06:26:24.482908+05:30
MATICUSDT,30603.124699999997,BUY,12,0.01,2023-01-07 06:26:24.817823+05:30
BTCBUSD,30343.2186,SELL,15,-0.0066,2023-01-07 06:26:25.078917+05:30
DOGEUSDT,79894.466992,SELL,38,0.01,2023-01-07 06:26:47.340612+05:30
FILUSDT,47252.9982,SELL,9,0.01,2023-01-07 06:28:23.402972+05:30
MANAUSDT,35410.7313,BUY,30,0.01,2023-01-07 06:29:06.130338+05:30
DOGEBUSD,35115.644818,SELL,16,0.01,2023-01-07 06:29:32.240762+05:30
BNBUSDT,36149.91513,SELL,23,-0.0286,2023-01-07 06:29:34.310390+05:30
GMTUSDT,91428.8901,BUY,13,-0.0048,2023-01-07 06:29:36.217424+05:30
KNCUSDT,32052.165979999998,SELL,30,0.01,2023-01-07 06:29:36.563796+05:30
SANDUSDT,30452.0981,BUY,28,0.01,2023-01-07 06:29:36.710444+05:30
BNBBUSD,52003.3171,SELL,16,-0.014,2023-01-07 06:29:43.020840+05:30
GMTUSDT,30090.7436,BUY,11,-0.0048,2023-01-07 06:31:34.222580+05:30
AXSUSDT,53601.93036,BUY,13,0.0055,2023-01-07 06:32:21.985279+05:30
MANAUSDT,32277.2196,BUY,21,0.01,2023-01-07 06:34:11.665673+05:30
SANDUSDT,34014.2292,BUY,23,0.01,2023-01-07 06:34:21.826713+05:30
IOTAUSDT,30112.06132,SELL,41,0.01,2023-01-07 06:36:10.429601+05:30
ETHUSDT,31193.483360000002,BUY,10,0.01,2023-01-07 06:41:26.778457+05:30
FTMUSDT,67177.796309,BUY,19,0.0064,2023-01-07 06:41:30.945901+05:30
CHRUSDT,30253.6579,SELL,28,0.01,2023-01-07 06:48:38.418733+05:30
AXSUSDT,31977.86872,BUY,42,0.0055,2023-01-07 06:57:44.740806+05:30
GALAUSDT,33793.26282,SELL,42,0.009,2023-01-07 07:07:07.494099+05:30
CRVUSDT,81358.5571,SELL,19,0.01,2023-01-07 07:07:19.823813+05:30
LINKUSDT,37985.54563,SELL,28,0.0026,2023-01-07 07:12:22.533768+05:30
BTCUSDT,38765.6177,BUY,10,0.0082,2023-01-07 07:12:32.188232+05:30
LINKUSDT,33445.78437,BUY,11,0.0026,2023-01-07 07:17:01.077262+05:30
ZENUSDT,31700.4799,SELL,26,-0.0096,2023-01-07 07:29:26.049963+05:30
1000SHIBUSDT,31213.411457,BUY,36,0.01,2023-01-07 07:32:44.283078+05:30
1000SHIBUSDT,30367.53943,BUY,3,0.01,2023-01-07 07:33:14.758211+05:30
GMTUSDT,75162.86094,BUY,14,-0.0048,2023-01-07 08:11:44.696026+05:30
FTMUSDT,37911.5285,BUY,8,0.0064,2023-01-07 08:12:33.579056+05:30
OCEANUSDT,39979.51853,SELL,27,-0.0437,2023-01-07 08:12:33.660000+05:30
FTMUSDT,37420.254744,BUY,5,0.0064,2023-01-07 08:17:24.364156+05:30
MANAUSDT,63973.64399999999,BUY,17,0.01,2023-01-07 08:17:50.947804+05:30
FTMUSDT,50847.784756,BUY,4,0.0064,2023-01-07 08:18:17.287477+05:30
MASKUSDT,30745.7884,SELL,29,0.01,2023-01-07 08:18:18.829691+05:30
LPTUSDT,31553.9298,SELL,20,-0.0584,2023-01-07 08:34:40.784925+05:30
LDOUSDT,30955.681495999997,SELL,26,0.01,2023-01-07 08:37:36.553307+05:30
ANTUSDT,30240.9525,SELL,42,0.0018,2023-01-07 08:49:16.544923+05:30
GALABUSD,30081.8429833,SELL,52,0.01,2023-01-07 09:46:44.231288+05:30
LTCUSDT,30360.59867,SELL,20,0.01,2023-01-07 09:46:55.209893+05:30
MANAUSDT,39560.695999999996,BUY,18,0.01,2023-01-07 10:12:38.953951+05:30
SOLUSDT,32967.6833,SELL,45,-0.0876,2023-01-07 10:15:56.299179+05:30
ETCUSDT,30248.60872,SELL,20,0.01,2023-01-07 10:54:02.708986+05:30
ETCUSDT,30167.52846,SELL,6,0.01,2023-01-07 10:54:41.666978+05:30
MANAUSDT,33310.7981,BUY,36,0.01,2023-01-07 10:56:07.514229+05:30
ENJUSDT,35103.16695,SELL,23,0.0074,2023-01-07 11:26:02.282032+05:30
ETHUSDT,38805.02336000001,SELL,20,0.01,2023-01-07 11:32:24.825613+05:30
GALAUSDT,31172.76398,SELL,44,0.009,2023-01-07 11:56:04.203432+05:30
KAVAUSDT,30869.548170000002,SELL,36,-0.027,2023-01-07 12:50:16.339936+05:30
WOOUSDT,30565.57041,SELL,49,-0.0046,2023-01-07 13:14:07.513247+05:30
DASHUSDT,30909.47792,SELL,61,0.01,2023-01-07 13:22:47.581582+05:30
FILUSDT,30494.2895,SELL,8,0.01,2023-01-07 13:23:31.023638+05:30
ONEUSDT,34154.34568,SELL,20,-0.071,2023-01-07 13:32:04.785008+05:30
NEARUSDT,137180.2326,SELL,14,0.01,2023-01-07 14:31:31.714798+05:30
SPELLUSDT,31410.9122375,SELL,41,0.01,2023-01-07 14:48:56.195147+05:30
OGNUSDT,35930.903900000005,SELL,20,0.01,2023-01-07 14:55:21.970560+05:30
ADAUSDT,30888.6206,SELL,24,0.01,2023-01-07 15:14:17.122376+05:30
GALABUSD,30419.7551543,SELL,34,0.01,2023-01-07 16:44:04.622048+05:30
CELOUSDT,31134.5745,SELL,31,0.0078,2023-01-07 18:36:51.350460+05:30
ETCUSDT,30545.12198,SELL,17,0.01,2023-01-07 18:45:32.370248+05:30
APEUSDT,40664.224,SELL,42,-0.1127,2023-01-07 18:59:00.374562+05:30
ETCUSDT,32457.67898,BUY,18,0.01,2023-01-07 19:00:32.459141+05:30
SNXUSDT,38706.3575,SELL,60,0.0001,2023-01-07 19:02:22.269736+05:30
KAVAUSDT,30511.92989,BUY,45,-0.027,2023-01-07 19:04:28.470929+05:30
JASMYUSDT,30458.17037,SELL,61,0.0069,2023-01-07 19:04:48.528876+05:30
SANDUSDT,31244.77809,SELL,34,0.01,2023-01-07 19:28:09.405506+05:30
SANDUSDT,31002.65068,SELL,4,0.01,2023-01-07 19:28:26.638830+05:30
ETCUSDT,33303.62381,SELL,12,0.01,2023-01-07 19:35:32.168146+05:30
UNFIUSDT,30120.8289,SELL,40,0.0066,2023-01-07 19:40:31.099855+05:30
APEUSDT,38204.3511,BUY,14,-0.1127,2023-01-07 20:30:35.393970+05:30
APEUSDT,126422.2825,BUY,11,-0.1127,2023-01-07 20:34:47.644990+05:30
BTCUSDT,71545.13003,SELL,16,0.0082,2023-01-07 20:36:09.069426+05:30
ALGOUSDT,30467.45587,SELL,52,0.01,2023-01-07 20:38:19.534664+05:30
APEUSDT,30257.4244,BUY,19,-0.1127,2023-01-07 20:42:59.363107+05:30
RLCUSDT,30557.74572,SELL,38,-0.0358,2023-01-07 21:31:55.678464+05:30
ALPHAUSDT,44135.21629,SELL,21,0.01,2023-01-07 22:04:24.511434+05:30
ETCUSDT,34149.333060000004,SELL,19,0.01,2023-01-07 22:15:15.297744+05:30
DYDXUSDT,37675.609599999996,SELL,31,0.001,2023-01-07 22:32:03.282711+05:30
COTIUSDT,30019.2173,SELL,37,-0.0227,2023-01-07 22:34:52.523509+05:30
RLCUSDT,30970.910470000003,BUY,33,-0.0358,2023-01-07 22:59:14.493999+05:30
RLCUSDT,31821.13056,BUY,19,-0.0358,2023-01-08 00:16:37.449558+05:30
RLCUSDT,30151.54503,BUY,25,-0.0358,2023-01-08 02:14:07.853810+05:30
OCEANUSDT,48044.77474,SELL,55,-0.0437,2023-01-08 02:43:55.360044+05:30
OCEANUSDT,31095.5381,BUY,41,-0.0437,2023-01-08 03:21:46.364360+05:30
MASKUSDT,34150.97,SELL,27,0.01,2023-01-08 03:51:26.010848+05:30
GALAUSDT,33641.93988,SELL,39,0.009,2023-01-08 03:51:26.091551+05:30
ETHUSDT,30471.6037,SELL,14,0.01,2023-01-08 03:52:28.050447+05:30
OCEANUSDT,31535.917800000003,BUY,19,-0.0437,2023-01-08 03:52:36.233265+05:30
ETCUSDT,41267.59418,SELL,14,0.01,2023-01-08 03:55:33.731262+05:30
OCEANUSDT,33359.81806,BUY,33,-0.0437,2023-01-08 04:42:25.306492+05:30
XRPUSDT,58278.17117,SELL,15,0.01,2023-01-08 04:42:53.419242+05:30
GALAUSDT,30551.66465,SELL,32,0.009,2023-01-08 04:59:15.244556+05:30
GRTUSDT,31960.96097,BUY,28,0.01,2023-01-08 05:20:57.153627+05:30
ADAUSDT,30064.895800000002,SELL,29,0.01,2023-01-08 05:37:31.353802+05:30
RLCUSDT,33018.11156,BUY,20,-0.0358,2023-01-08 05:38:30.487687+05:30
ATAUSDT,30977.202899999997,SELL,34,0.01,2023-01-08 05:41:21.700351+05:30
SANDUSDT,40499.324609999996,SELL,24,0.01,2023-01-08 05:46:16.270666+05:30
SANDUSDT,52567.76062,SELL,4,0.01,2023-01-08 05:50:01.223445+05:30
MANAUSDT,31008.6796,SELL,35,0.01,2023-01-08 05:53:59.089453+05:30
MANAUSDT,58701.715,SELL,7,0.01,2023-01-08 06:02:19.590762+05:30
ALICEUSDT,30517.900700000002,SELL,58,-0.0008,2023-01-08 06:02:29.469184+05:30
MANAUSDT,48380.8735,SELL,3,0.01,2023-01-08 06:02:58.698711+05:30
SANDUSDT,31710.4552,SELL,20,0.01,2023-01-08 06:03:18.426274+05:30
ETCUSDT,30724.667410000002,SELL,17,0.01,2023-01-08 06:09:38.197125+05:30
AXSUSDT,30226.512450000002,SELL,22,0.0055,2023-01-08 06:10:26.280370+05:30
UNFIUSDT,33889.9226,SELL,37,0.0066,2023-01-08 06:10:26.499141+05:30
BTCUSDT,75836.43023,SELL,13,0.0082,2023-01-08 06:10:27.190348+05:30
GALABUSD,30389.1338503,SELL,50,0.01,2023-01-08 06:10:27.273063+05:30
BNBUSDT,37362.172869999995,SELL,11,-0.0286,2023-01-08 06:10:28.831607+05:30
DOTUSDT,66178.2933,SELL,36,0.01,2023-01-08 06:10:30.769824+05:30
BTCUSDT,74232.4964,SELL,2,0.0082,2023-01-08 06:10:30.851997+05:30
GMTUSDT,44156.018,SELL,36,-0.0048,2023-01-08 06:10:36.326475+05:30
APEUSDT,38573.0206,SELL,18,-0.1127,2023-01-08 06:10:36.600610+05:30
GMTUSDT,30929.11216,SELL,1,-0.0048,2023-01-08 06:10:38.441773+05:30
BAKEUSDT,30252.291100000002,SELL,52,0.0082,2023-01-08 06:10:39.304275+05:30
RLCUSDT,37513.31308,SELL,21,-0.0358,2023-01-08 06:33:49.457418+05:30
OCEANUSDT,31303.85048,SELL,22,-0.0437,2023-01-08 07:03:47.348084+05:30
OCEANUSDT,31762.24901,SELL,19,-0.0437,2023-01-08 07:52:45.297833+05:30
SNXUSDT,32906.4576,SELL,41,0.0001,2023-01-08 08:22:46.380930+05:30
MANAUSDT,31121.452100000002,SELL,20,0.01,2023-01-08 09:48:00.373579+05:30
MANAUSDT,48493.3932,BUY,1,0.01,2023-01-08 09:48:03.323502+05:30
SANDUSDT,35823.20852,SELL,15,0.01,2023-01-08 09:48:04.817828+05:30
MANAUSDT,51981.6325,BUY,3,0.01,2023-01-08 09:49:20.496821+05:30
MANAUSDT,53548.58800000001,BUY,3,0.01,2023-01-08 10:20:29.214200+05:30
CVXUSDT,30492.300865,SELL,44,-0.3795,2023-01-08 10:44:55.206470+05:30
FILUSDT,31189.095199999996,SELL,5,0.01,2023-01-08 10:59:31.005179+05:30
FILUSDT,30768.7035,BUY,11,0.01,2023-01-08 11:11:29.667055+05:30
LINKUSDT,39177.03082,SELL,29,0.0026,2023-01-08 11:24:36.618977+05:30
RLCUSDT,30081.24714,SELL,34,-0.0358,2023-01-08 11:38:36.240103+05:30
GRTUSDT,31456.38971,SELL,27,0.01,2023-01-08 11:56:00.471872+05:30
GRTUSDT,32463.198940000002,BUY,33,0.01,2023-01-08 12:27:09.830290+05:30
MKRUSDT,33161.54587,SELL,44,0.0076,2023-01-08 12:38:26.432743+05:30
GRTUSDT,39130.44265,BUY,32,0.01,2023-01-08 13:13:55.274007+05:30
AAVEUSDT,31395.434100000002,SELL,28,0.01,2023-01-08 13:36:26.424254+05:30
ETHUSDT,30215.97059,SELL,18,0.01,2023-01-08 13:40:10.589994+05:30
ZECUSDT,42333.087060000005,SELL,43,-0.0005,2023-01-08 13:59:35.183718+05:30
MASKUSDT,35809.356,SELL,10,0.01,2023-01-08 13:59:35.264468+05:30
LDOUSDT,35556.746002,SELL,41,0.01,2023-01-08 14:00:21.359410+05:30
BTCUSDT,38685.2833,SELL,8,0.0082,2023-01-08 14:00:21.893659+05:30
LDOBUSD,32291.4645484,SELL,45,0.0077,2023-01-08 14:00:23.463417+05:30
SOLBUSD,32343.4768,SELL,29,-0.0892,2023-01-08 14:00:25.684318+05:30
NEARUSDT,30744.168999999998,SELL,26,0.01,2023-01-08 14:00:26.317118+05:30
GRTUSDT,37831.05132,BUY,22,0.01,2023-01-08 14:00:34.097218+05:30
DOGEUSDT,31030.99361,SELL,21,0.01,2023-01-08 14:00:38.084122+05:30
COMPUSDT,31586.4248,SELL,32,0.01,2023-01-08 14:00:38.314575+05:30
SANDUSDT,44423.19885,SELL,12,0.01,2023-01-08 14:00:38.396584+05:30
PHBBUSD,30089.2738622,SELL,43,0.01,2023-01-08 14:00:38.768585+05:30
ETCUSDT,30104.166989999998,SELL,18,0.01,2023-01-08 14:00:39.756011+05:30
BTCUSDT,35675.29182,SELL,6,0.0082,2023-01-08 14:00:40.853181+05:30
CHZUSDT,31375.299909999998,SELL,46,0.0035,2023-01-08 14:00:41.726327+05:30
OCEANUSDT,37056.79221,SELL,36,-0.0437,2023-01-08 14:24:52.213739+05:30
SOLUSDT,45583.8611,SELL,19,-0.0876,2023-01-08 14:24:52.296117+05:30
OPUSDT,30405.478968699997,SELL,44,0.0082,2023-01-08 14:24:52.378387+05:30
SUSHIUSDT,34645.255600000004,SELL,35,0.01,2023-01-08 14:26:27.776791+05:30
SOLUSDT,30208.7717,BUY,15,-0.0876,2023-01-08 14:32:01.259622+05:30
SOLBUSD,33296.595700000005,BUY,10,-0.0892,2023-01-08 14:32:05.226857+05:30
ETCUSDT,38194.88921,BUY,13,0.01,2023-01-08 14:47:57.090679+05:30
ENSUSDT,33215.862,SELL,31,0.0076,2023-01-08 14:47:58.625130+05:30
ETCUSDT,36902.49674,BUY,7,0.01,2023-01-08 14:49:26.353559+05:30
XMRUSDT,32953.9208,SELL,40,-0.0538,2023-01-08 15:00:04.382112+05:30
ADAUSDT,35509.48218,SELL,29,0.01,2023-01-08 15:00:04.689648+05:30
ADABUSD,62139.17205000001,SELL,39,0.0017,2023-01-08 15:00:20.330398+05:30
LINKUSDT,30602.00195,BUY,15,0.0026,2023-01-08 15:00:21.961957+05:30
ETHUSDT,31010.57286,SELL,18,0.01,2023-01-08 15:00:22.078840+05:30
ADAUSDT,42448.49118,BUY,11,0.01,2023-01-08 15:00:25.978367+05:30
SOLUSDT,45690.9692,BUY,16,-0.0876,2023-01-08 15:00:26.373566+05:30
BTCUSDT,62433.87195,SELL,8,0.0082,2023-01-08 15:00:26.523471+05:30
ETHBUSD,397971.80197000003,SELL,17,0.0061,2023-01-08 15:00:33.567462+05:30
SOLBUSD,55634.9997,BUY,8,-0.0892,2023-01-08 15:00:33.648765+05:30
LTCUSDT,32042.82651,SELL,20,0.01,2023-01-08 15:00:34.393821+05:30
1000SHIBUSDT,49828.126252,SELL,17,0.01,2023-01-08 15:00:35.052352+05:30
MATICUSDT,30171.23843,SELL,20,0.01,2023-01-08 15:00:37.184469+05:30
OMGUSDT,30376.91651,SELL,47,-0.0048,2023-01-08 15:12:06.334340+05:30
ADAUSDT,30412.08521,SELL,13,0.01,2023-01-08 15:13:19.381777+05:30
DOTUSDT,30006.8096,SELL,15,0.01,2023-01-08 15:30:17.253525+05:30
GALAUSDT,30370.40499,SELL,31,0.009,2023-01-08 15:55:10.142583+05:30
OCEANUSDT,37649.423299999995,BUY,36,-0.0437,2023-01-08 16:31:41.578121+05:30
RLCUSDT,35556.826369999995,SELL,38,-0.0358,2023-01-08 16:31:41.659788+05:30
OCEANUSDT,39688.07942,BUY,35,-0.0437,2023-01-08 17:19:51.258246+05:30
LDOUSDT,34613.348958,SELL,26,0.01,2023-01-08 17:27:13.620004+05:30
OCEANUSDT,34226.40258,BUY,11,-0.0437,2023-01-08 17:30:13.774084+05:30
ETHUSDT,35856.892,BUY,8,0.01,2023-01-08 17:31:54.907334+05:30
APEUSDT,31697.831200000004,SELL,14,-0.1127,2023-01-08 17:31:58.965498+05:30
STGUSDT,40156.2108493,SELL,52,-0.0179,2023-01-08 17:32:20.444703+05:30
ADAUSDT,33305.4277,SELL,30,0.01,2023-01-08 17:59:18.388277+05:30
DOTUSDT,32626.1392,BUY,16,0.01,2023-01-08 19:47:29.617659+05:30
ETCUSDT,30582.93592,SELL,18,0.01,2023-01-08 19:49:43.468226+05:30
GALABUSD,31614.604732,SELL,20,0.01,2023-01-08 19:55:27.584245+05:30
MANAUSDT,32609.5827,BUY,27,0.01,2023-01-08 19:57:49.942954+05:30
GALAUSDT,30310.665390000002,SELL,32,0.009,2023-01-08 20:10:00.790224+05:30
OCEANUSDT,32186.96962,BUY,29,-0.0437,2023-01-08 20:10:01.582297+05:30
AVAXUSDT,35522.3358,SELL,23,0.01,2023-01-08 20:10:03.902552+05:30
RENUSDT,30563.28165,SELL,38,0.0086,2023-01-08 20:10:06.069873+05:30
APTUSDT,40672.783853,SELL,50,-0.0009,2023-01-08 20:10:06.453365+05:30
BTCUSDT,36501.4066,SELL,16,0.0082,2023-01-08 20:10:09.363311+05:30
ETHUSDT,43443.13097,BUY,15,0.01,2023-01-08 20:10:09.596889+05:30
GALABUSD,30063.6995283,BUY,23,0.01,2023-01-08 20:10:10.496999+05:30
ETHUSDT,100332.4672,BUY,1,0.01,2023-01-08 20:10:11.316582+05:30
DYDXUSDT,32761.3523,SELL,17,0.001,2023-01-08 20:10:11.400881+05:30
XRPUSDT,31758.42237,SELL,20,0.01,2023-01-08 20:10:11.557310+05:30
ADAUSDT,119756.13279,BUY,18,0.01,2023-01-08 20:10:12.373872+05:30
YFIUSDT,30631.8989,SELL,43,0.01,2023-01-08 20:10:14.749496+05:30
BTCUSDT,39193.8156,BUY,3,0.0082,2023-01-08 20:10:14.903068+05:30
ALPHAUSDT,33284.54333,SELL,20,0.01,2023-01-08 20:10:15.540160+05:30
GALABUSD,77920.6726319,BUY,3,0.01,2023-01-08 20:10:15.999017+05:30
RSRUSDT,30024.929251,SELL,73,-0.0064,2023-01-08 20:10:19.600767+05:30
BNBUSDT,32605.588580000003,SELL,17,-0.0286,2023-01-08 20:10:24.934408+05:30
ICPUSDT,31676.59262,SELL,45,-0.0072,2023-01-08 20:10:26.561263+05:30
LDOUSDT,31093.574827,BUY,26,0.01,2023-01-08 20:10:27.529619+05:30
SANDBUSD,31619.34108627,SELL,61,0.0064,2023-01-08 20:15:00.980643+05:30
ETCUSDT,74001.95118999999,SELL,24,0.01,2023-01-08 20:15:36.701751+05:30
MANAUSDT,31018.0112,SELL,29,0.01,2023-01-08 20:15:37.212451+05:30
SANDUSDT,47336.485799999995,BUY,26,0.01,2023-01-08 20:17:28.632193+05:30
ATOMUSDT,33519.97067,SELL,43,0.0092,2023-01-08 20:17:34.568660+05:30
TRXUSDT,31989.51979,SELL,31,-0.2832,2023-01-08 20:18:14.982293+05:30
LTCUSDT,30763.28771,BUY,15,0.01,2023-01-08 20:24:19.809503+05:30
ETHBUSD,33785.13185,SELL,7,0.0061,2023-01-08 20:24:21.190597+05:30
LDOBUSD,37101.9292365,SELL,26,0.0077,2023-01-08 20:24:21.347537+05:30
GMTBUSD,66633.61464367001,SELL,46,-0.0067,2023-01-08 20:24:21.432778+05:30
HBARUSDT,33829.59333,SELL,43,0.01,2023-01-08 20:25:17.712495+05:30
OPUSDT,32046.81953934,BUY,20,0.0082,2023-01-08 20:25:28.361678+05:30
SOLUSDT,32477.9952,SELL,30,-0.0876,2023-01-08 20:25:46.983811+05:30
ETHUSDT,33392.58061,SELL,14,0.01,2023-01-08 20:25:47.104578+05:30
BNBUSDT,42443.31627,SELL,12,-0.0286,2023-01-08 20:27:22.774373+05:30
BTCUSDT,45758.721829999995,SELL,14,0.0082,2023-01-08 20:51:36.320774+05:30
BTCUSDT,33762.004700000005,BUY,2,0.0082,2023-01-08 21:04:58.456239+05:30
SUSHIUSDT,30791.4388,SELL,12,0.01,2023-01-08 21:05:00.211950+05:30
LDOUSDT,30678.561795,BUY,25,0.01,2023-01-08 21:13:45.295987+05:30
ETHUSDT,30684.987839999998,BUY,8,0.01,2023-01-08 21:14:31.521163+05:30
BTCUSDT,73080.7286,SELL,3,0.0082,2023-01-08 21:16:04.842923+05:30
DOTUSDT,30031.408600000002,SELL,26,0.01,2023-01-08 21:16:08.655792+05:30
ETHUSDT,38333.795889999994,BUY,13,0.01,2023-01-08 21:16:12.229753+05:30
ETCUSDT,32308.03895,BUY,21,0.01,2023-01-08 21:19:14.387923+05:30
MTLUSDT,30179.1005,SELL,35,-0.0251,2023-01-08 21:19:15.113831+05:30
